Name of State,County Name,Margin Amount,Total number of voters
ohio,Miami, Trump +44 ,"56,968"
ohio,Geauga, Trump +23 ,"55,381"
ohio,Columbiana, Trump +45 ,"49,169"
ohio,Ashtabula, Trump +23 ,"43,253"
ohio,Muskingum, Trump +39 ,"39,693"
ohio,Ross, Trump +35 ,"32,531"
ohio,Washington, Trump +40 ,"31,382"
ohio,Knox, Trump +44 ,"30,703"
ohio,Pickaway, Trump +47 ,"27,630"
ohio,Lawrence, Trump +45 ,"27,427"
ohio,Marion, Trump +38 ,"27,126"
ohio,Huron, Trump +41 ,"26,628"
ohio,Darke, Trump +63 ,"26,621"
ohio,Ashland, Trump +49 ,"25,883"
ohio,Auglaize, Trump +62 ,"25,396"
ohio,Athens, Biden +15 ,"24,876"
ohio,Shelby, Trump +63 ,"24,785"
ohio,Ottawa, Trump +23 ,"23,525"
ohio,Mercer, Trump +65 ,"23,426"
ohio,Logan, Trump +55 ,"22,985"
ohio,Fulton, Trump +40 ,"22,299"
ohio,Preble, Trump +57 ,"21,437"
ohio,Brown, Trump +57 ,"20,586"
ohio,Crawford, Trump +50 ,"20,222"
ohio,Clinton, Trump +53 ,"19,940"
ohio,Putnam, Trump +66 ,"19,671"
ohio,Champaign, Trump +47 ,"19,369"
ohio,Madison, Trump +41 ,"19,309"
ohio,Highland, Trump +60 ,"19,303"
ohio,Defiance, Trump +36 ,"19,032"
ohio,Williams, Trump +46 ,"18,290"
ohio,Morrow, Trump +54 ,"18,088"
ohio,Guernsey, Trump +48 ,"17,806"
ohio,Coshocton, Trump +48 ,"16,348"
ohio,Perry, Trump +49 ,"16,179"
ohio,Van Wert, Trump +57 ,"14,767"
ohio,Jackson, Trump +54 ,"14,160"
ohio,Carroll, Trump +52 ,"13,957"
ohio,Hocking, Trump +41 ,"13,786"
ohio,Hardin, Trump +52 ,"12,954"
ohio,Holmes, Trump +68 ,"12,809"
ohio,Fayette, Trump +51 ,"12,305"
ohio,Wyandot, Trump +50 ,"11,122"
ohio,Meigs, Trump +53 ,"10,764"
ohio,Paulding, Trump +51 ,"9,280"
ohio,Harrison, Trump +52 ,"7,500"
ohio,Monroe, Trump +54 ,"7,066"
ohio,Morgan, Trump +48 ,"6,721"
ohio,Noble, Trump +62 ,"6,221"
ohio,Vinton, Trump +55 ,"5,902"
pennsylvania,Philadelphia, Biden +60 ,"576,716"
pennsylvania,Crawford, Trump +59 ,"30,680"
pennsylvania,Mercer, Trump +42 ,"44,522"
pennsylvania,Greene, Trump +65 ,"13,055"
pennsylvania,Lehigh, Trump +2 ,"143,221"
pennsylvania,Cumberland, Trump +25 ,"109,272"
pennsylvania,Tioga, Trump +66 ,"16,331"
pennsylvania,Monroe, Trump +3 ,"65,327"
pennsylvania,Juniata, Trump +75 ,"9,605"
pennsylvania,Delaware, Biden +23 ,"286,424"
pennsylvania,Erie, Trump +5 ,"118,986"
pennsylvania,Bucks, Trump +0.9 ,"342,077"
pennsylvania,Armstrong, Trump +64 ,"30,548"
pennsylvania,Carbon, Trump +46 ,"27,555"
pennsylvania,Centre, Biden +4 ,"76,156"
pennsylvania,Allegheny, Biden +19 ,"674,247"
pennsylvania,Blair, Trump +48 ,"57,116"
pennsylvania,Berks, Trump +8 ,"198,803"
pennsylvania,Indiana, Trump +38 ,"40,835"
pennsylvania,Westmoreland, Trump +29 ,"199,142"
pennsylvania,Clarion, Trump +51 ,"19,234"
pennsylvania,Luzerne, Trump +15 ,"149,103"
pennsylvania,Cambria, Trump +37 ,"69,585"
pennsylvania,Fayette, Trump +36 ,"58,030"
pennsylvania,Beaver, Trump +18 ,"92,767"
pennsylvania,Lawrence, Trump +30 ,"45,217"
pennsylvania,York, Trump +25 ,"232,733"
pennsylvania,Montgomery, Biden +26 ,"492,027"
pennsylvania,Lancaster, Trump +16 ,"273,527"
pennsylvania,Franklin, Trump +43 ,"79,791"
pennsylvania,Lebanon, Trump +32 ,"70,200"
pennsylvania,Schuylkill, Trump +40 ,"69,649"
pennsylvania,Warren, Trump +39 ,"20,401"
pennsylvania,Union, Trump +25 ,"19,832"
pennsylvania,Montour, Trump +21 ,"9,714"
pennsylvania,Chester, Biden +17 ,"308,573"
pennsylvania,Northampton, Biden +0.4 ,"167,867"
pennsylvania,Dauphin, Biden +8 ,"144,200"
pennsylvania,Washington, Trump +23 ,"116,860"
pennsylvania,Lackawanna, Biden +8 ,"113,744"
pennsylvania,Butler, Trump +33 ,"111,017"
pennsylvania,Lycoming, Trump +42 ,"58,105"
pennsylvania,Adams, Trump +34 ,"55,814"
pennsylvania,Northumberland, Trump +38 ,"40,870"
pennsylvania,Somerset, Trump +56 ,"40,093"
pennsylvania,Clearfield, Trump +50 ,"38,484"
pennsylvania,Pike, Trump +19 ,"32,117"
pennsylvania,Columbia, Trump +32 ,"30,277"
pennsylvania,Bradford, Trump +45 ,"29,317"
pennsylvania,Wayne, Trump +34 ,"27,752"
pennsylvania,Bedford, Trump +68 ,"27,018"
pennsylvania,Venango, Trump +41 ,"26,198"
pennsylvania,Perry, Trump +51 ,"24,032"
pennsylvania,Huntingdon, Trump +51 ,"22,657"
pennsylvania,Jefferson, Trump +59 ,"22,517"
pennsylvania,Susquehanna, Trump +41 ,"21,324"
pennsylvania,Mifflin, Trump +57 ,"20,738"
pennsylvania,McKean, Trump +46 ,"19,195"
pennsylvania,Snyder, Trump +47 ,"18,945"
pennsylvania,Clinton, Trump +36 ,"17,321"
pennsylvania,Elk, Trump +45 ,"16,649"
pennsylvania,Wyoming, Trump +35 ,"14,716"
pennsylvania,Potter, Trump +61 ,"8,901"
pennsylvania,Fulton, Trump +72 ,"7,807"
pennsylvania,Sullivan, Trump +48 ,"3,516"
pennsylvania,Forest, Trump +44 ,"2,621"
pennsylvania,Cameron, Trump +47 ,"2,440"
tennessee,Hardeman, Trump +16 ,"10,058"
tennessee,Lake, Trump +47 ,"2,034"
tennessee,Haywood, Biden +9 ,"7,420"
tennessee,Lauderdale, Trump +28 ,"8,963"
tennessee,Weakley, Trump +54 ,"13,710"
tennessee,Madison, Trump +13 ,"42,847"
tennessee,Dyer, Trump +57 ,"15,074"
tennessee,Obion, Trump +61 ,"13,521"
tennessee,Carroll, Trump +56 ,"11,893"
tennessee,Tipton, Trump +48 ,"27,291"
tennessee,Fayette, Trump +38 ,"22,928"
tennessee,Hardin, Trump +67 ,"11,534"
tennessee,Sullivan, Trump +52 ,"74,206"
tennessee,Anderson, Trump +32 ,"35,527"
tennessee,Unicoi, Trump +60 ,"8,294"
tennessee,Crockett, Trump +54 ,"6,114"
tennessee,Pickett, Trump +63 ,"2,922"
tennessee,Lincoln, Trump +60 ,"15,575"
tennessee,Henry, Trump +51 ,"15,034"
tennessee,McNairy, Trump +63 ,"11,267"
tennessee,Chester, Trump +60 ,"7,578"
tennessee,Moore, Trump +65 ,"3,539"
tennessee,Wayne, Trump +75 ,"6,667"
tennessee,Shelby, Biden +30 ,"381,858"
tennessee,Davidson, Biden +32 ,"308,325"
tennessee,Knox, Trump +15 ,"219,869"
tennessee,Hamilton, Trump +10 ,"170,735"
tennessee,Rutherford, Trump +15 ,"143,888"
tennessee,Williamson, Trump +26 ,"139,640"
tennessee,Sumner, Trump +39 ,"92,529"
tennessee,Montgomery, Trump +13 ,"76,678"
tennessee,Wilson, Trump +38 ,"74,096"
tennessee,Blount, Trump +44 ,"66,306"
tennessee,Washington, Trump +37 ,"59,474"
tennessee,Maury, Trump +36 ,"46,670"
tennessee,Bradley, Trump +55 ,"45,968"
tennessee,Sevier, Trump +57 ,"43,574"
tennessee,Robertson, Trump +47 ,"33,712"
tennessee,Putnam, Trump +43 ,"33,481"
tennessee,Cumberland, Trump +57 ,"32,307"
tennessee,Loudon, Trump +50 ,"29,375"
tennessee,Greene, Trump +61 ,"28,057"
tennessee,Roane, Trump +51 ,"25,914"
tennessee,Carter, Trump +61 ,"24,868"
tennessee,Hawkins, Trump +66 ,"24,776"
tennessee,Hamblen, Trump +54 ,"24,625"
tennessee,Dickson, Trump +47 ,"24,342"
tennessee,Coffee, Trump +50 ,"24,313"
tennessee,Jefferson, Trump +59 ,"23,562"
tennessee,McMinn, Trump +61 ,"22,815"
tennessee,Gibson, Trump +47 ,"22,336"
tennessee,Monroe, Trump +63 ,"20,749"
tennessee,Cheatham, Trump +44 ,"20,091"
tennessee,Franklin, Trump +48 ,"19,146"
tennessee,Bedford, Trump +52 ,"19,039"
tennessee,Lawrence, Trump +65 ,"18,718"
tennessee,Warren, Trump +49 ,"16,692"
tennessee,Campbell, Trump +66 ,"14,929"
tennessee,Cocke, Trump +65 ,"14,870"
tennessee,Marshall, Trump +50 ,"14,862"
tennessee,Rhea, Trump +64 ,"13,608"
tennessee,Marion, Trump +51 ,"13,204"
tennessee,Giles, Trump +49 ,"13,202"
tennessee,Claiborne, Trump +65 ,"12,935"
tennessee,Henderson, Trump +64 ,"12,020"
tennessee,White, Trump +63 ,"11,867"
tennessee,Grainger, Trump +70 ,"10,123"
tennessee,Overton, Trump +59 ,"10,025"
tennessee,Hickman, Trump +55 ,"9,832"
tennessee,Macon, Trump +72 ,"9,486"
tennessee,Scott, Trump +78 ,"9,052"
tennessee,Smith, Trump +59 ,"9,035"
tennessee,Fentress, Trump +71 ,"8,687"
tennessee,DeKalb, Trump +58 ,"8,501"
tennessee,Polk, Trump +63 ,"8,360"
tennessee,Humphreys, Trump +50 ,"8,232"
tennessee,Morgan, Trump +70 ,"8,218"
tennessee,Union, Trump +68 ,"8,096"
tennessee,Johnson, Trump +67 ,"7,793"
tennessee,Benton, Trump +57 ,"7,250"
tennessee,Sequatchie, Trump +63 ,"7,239"
tennessee,Cannon, Trump +60 ,"6,562"
tennessee,Stewart, Trump +59 ,"6,283"
tennessee,Grundy, Trump +65 ,"5,844"
tennessee,Bledsoe, Trump +65 ,"5,758"
tennessee,Lewis, Trump +61 ,"5,604"
tennessee,Meigs, Trump +63 ,"5,529"
tennessee,Jackson, Trump +56 ,"5,308"
tennessee,Decatur, Trump +63 ,"5,250"
tennessee,Trousdale, Trump +48 ,"3,991"
tennessee,Houston, Trump +50 ,"3,681"
tennessee,Clay, Trump +57 ,"3,506"
tennessee,Perry, Trump +63 ,"3,428"
tennessee,Van Buren, Trump +62 ,"2,917"
tennessee,Hancock, Trump +73 ,"2,744"
texas,Colorado, Trump +20 ,"6,135"
texas,Terrell, Trump +47 ,458
texas,Cottle, Trump +65 ,665
texas,Webb, Biden +26 ,"53,399"
texas,Sherman, Trump +80 ,990
texas,Brooks, Biden +19 ,"2,484"
texas,Jim Hogg, Biden +18 ,"2,034"
texas,Dickens, Trump +73 ,985
texas,Jim Wells, Trump +16 ,"12,262"
texas,Castro, Trump +55 ,"2,082"
texas,Culberson, Biden +3 ,864
texas,Briscoe, Trump +78 ,724
texas,Roberts, Trump +93 ,550
texas,Presidio, Biden +33 ,"2,217"
texas,King, Trump +90 ,159
texas,Sterling, Trump +83 ,639
texas,Loving, Trump +85 ,66
texas,Bailey, Trump +55 ,"1,854"
texas,McMullen, Trump +79 ,516
texas,Parmer, Trump +62 ,"2,648"
texas,Sutton, Trump +58 ,"1,557"
texas,Kenedy, Trump +32 ,194
texas,Val Verde, Trump +10 ,"14,417"
texas,Stonewall, Trump +68 ,736
texas,Deaf Smith, Trump +44 ,"4,608"
texas,Terry, Trump +57 ,"3,608"
texas,Knox, Trump +63 ,"1,456"
texas,Oldham, Trump +83 ,"1,009"
texas,Motley, Trump +86 ,652
texas,Kent, Trump +79 ,462
texas,Wichita, Trump +44 ,"42,139"
texas,Floyd, Trump +56 ,"2,035"
texas,Crockett, Trump +56 ,"1,573"
texas,Glasscock, Trump +88 ,653
texas,Foard, Trump +63 ,551
texas,Willacy, Biden +12 ,"5,575"
texas,Zapata, Trump +5 ,"3,867"
texas,Carson, Trump +80 ,"3,081"
texas,Crane, Trump +67 ,"1,503"
texas,Edwards, Trump +68 ,"1,064"
texas,Cochran, Trump +63 ,996
texas,Throckmorton, Trump +81 ,899
texas,Pecos, Trump +39 ,"4,668"
texas,Wheeler, Trump +85 ,"2,336"
texas,Hemphill, Trump +74 ,"1,720"
texas,Kinney, Trump +44 ,"1,603"
texas,Upton, Trump +74 ,"1,365"
texas,Lipscomb, Trump +79 ,"1,351"
texas,Jeff Davis, Trump +22 ,"1,304"
texas,Dimmit, Biden +24 ,"3,666"
texas,Winkler, Trump +66 ,"2,126"
texas,Irion, Trump +72 ,889
texas,Borden, Trump +92 ,412
texas,Newton, Trump +61 ,"6,096"
texas,Moore, Trump +60 ,"5,502"
texas,Dawson, Trump +57 ,"3,789"
texas,Yoakum, Trump +67 ,"2,633"
texas,Swisher, Trump +58 ,"2,353"
texas,Hansford, Trump +82 ,"2,046"
texas,Shackelford, Trump +83 ,"1,628"
texas,Dallam, Trump +74 ,"1,605"
texas,Hardeman, Trump +69 ,"1,580"
texas,Armstrong, Trump +86 ,"1,112"
texas,Kleberg, Trump +1.8 ,"11,041"
texas,Uvalde, Trump +20 ,"10,323"
texas,Gray, Trump +77 ,"7,745"
texas,Duval, Biden +3 ,"5,050"
texas,Reeves, Trump +23 ,"3,683"
texas,Ochiltree, Trump +80 ,"3,155"
texas,Fisher, Trump +60 ,"1,826"
texas,Baylor, Trump +77 ,"1,680"
texas,Collingsworth, Trump +73 ,"1,218"
texas,Hall, Trump +71 ,"1,165"
texas,Jefferson, Trump +1.6 ,"94,665"
texas,La Salle, Trump +12 ,"2,406"
texas,Hartley, Trump +80 ,"2,076"
texas,Garza, Trump +71 ,"1,651"
texas,Bowie, Trump +43 ,"38,194"
texas,Hale, Trump +51 ,"9,560"
texas,Hutchinson, Trump +77 ,"8,741"
texas,Young, Trump +74 ,"8,242"
texas,Morris, Trump +39 ,"5,548"
texas,Archer, Trump +80 ,"4,796"
texas,Lamb, Trump +61 ,"4,394"
texas,Goliad, Trump +56 ,"3,978"
texas,Donley, Trump +75 ,"1,648"
texas,Menard, Trump +61 ,"1,023"
texas,El Paso, Biden +34 ,"254,576"
texas,Shelby, Trump +59 ,"10,063"
texas,Frio, Trump +7 ,"5,264"
texas,Franklin, Trump +67 ,"5,000"
texas,Zavala, Biden +31 ,"4,379"
texas,San Augustine, Trump +51 ,"3,998"
texas,Childress, Trump +72 ,"2,259"
texas,Dallas, Biden +32 ,"919,929"
texas,Tarrant, Trump +0.3 ,"809,244"
texas,Victoria, Trump +38 ,"34,205"
texas,Panola, Trump +63 ,"11,452"
texas,Nolan, Trump +55 ,"5,352"
texas,Wilbarger, Trump +57 ,"4,518"
texas,Stephens, Trump +79 ,"3,799"
texas,San Saba, Trump +78 ,"2,602"
texas,Haskell, Trump +67 ,"2,211"
texas,Crosby, Trump +44 ,"1,953"
texas,Schleicher, Trump +63 ,"1,158"
texas,Nueces, Trump +3 ,"126,984"
texas,Harrison, Trump +46 ,"29,462"
texas,Gillespie, Trump +59 ,"15,817"
texas,Bee, Trump +29 ,"9,405"
texas,Hockley, Trump +62 ,"8,091"
texas,Robertson, Trump +40 ,"8,080"
texas,Trinity, Trump +61 ,"6,938"
texas,Scurry, Trump +71 ,"5,865"
texas,Camp, Trump +44 ,"5,057"
texas,McCulloch, Trump +70 ,"3,430"
texas,Mitchell, Trump +69 ,"2,579"
texas,Mills, Trump +78 ,"2,502"
texas,Cameron, Biden +13 ,"113,789"
texas,Orange, Trump +63 ,"35,974"
texas,Rusk, Trump +56 ,"21,367"
texas,Washington, Trump +50 ,"17,410"
texas,Austin, Trump +58 ,"14,368"
texas,Cass, Trump +59 ,"13,856"
texas,Matagorda, Trump +45 ,"13,710"
texas,Titus, Trump +45 ,"10,530"
texas,Calhoun, Trump +44 ,"7,853"
texas,Jones, Trump +69 ,"6,691"
texas,Red River, Trump +56 ,"5,800"
texas,Runnels, Trump +74 ,"4,262"
texas,Harris, Biden +13 ,"1,633,557"
texas,Kerr, Trump +52 ,"27,738"
texas,Nacogdoches, Trump +31 ,"26,755"
texas,Anderson, Trump +58 ,"19,155"
texas,Wharton, Trump +43 ,"16,709"
texas,Brown, Trump +73 ,"15,940"
texas,Houston, Trump +50 ,"9,426"
texas,Freestone, Trump +62 ,"8,678"
texas,Falls, Trump +37 ,"6,133"
texas,Clay, Trump +78 ,"5,736"
texas,Marion, Trump +44 ,"4,844"
texas,Coleman, Trump +77 ,"4,125"
texas,Jack, Trump +82 ,"3,779"
texas,Delta, Trump +68 ,"2,587"
texas,Reagan, Trump +69 ,"1,124"
texas,Hidalgo, Biden +17 ,"219,433"
texas,Parker, Trump +65 ,"75,434"
texas,Midland, Trump +57 ,"58,752"
texas,Gregg, Trump +37 ,"47,700"
texas,Jasper, Trump +62 ,"15,469"
texas,Howard, Trump +59 ,"10,043"
texas,Montague, Trump +77 ,"9,812"
texas,Refugio, Trump +33 ,"3,366"
texas,Lynn, Trump +62 ,"2,293"
texas,Angelina, Trump +46 ,"34,628"
texas,Cherokee, Trump +56 ,"19,457"
texas,Navarro, Trump +45 ,"19,105"
texas,Erath, Trump +64 ,"16,837"
texas,Fayette, Trump +58 ,"12,924"
texas,Bosque, Trump +65 ,"9,094"
texas,Comanche, Trump +71 ,"6,084"
texas,Bexar, Biden +18 ,"757,667"
texas,Travis, Biden +45 ,"605,034"
texas,Collin, Trump +5 ,"486,917"
texas,Denton, Trump +8 ,"416,610"
texas,Fort Bend, Biden +11 ,"357,833"
texas,Williamson, Biden +1.3 ,"287,696"
texas,Montgomery, Trump +44 ,"271,175"
texas,Brazoria, Trump +18 ,"154,037"
texas,Galveston, Trump +23 ,"153,843"
texas,Bell, Trump +9 ,"125,867"
texas,Lubbock, Trump +32 ,"120,204"
texas,Hays, Biden +11 ,"108,822"
texas,Smith, Trump +39 ,"99,521"
texas,McLennan, Trump +23 ,"97,617"
texas,Comal, Trump +43 ,"87,942"
texas,Ellis, Trump +34 ,"85,566"
texas,Brazos, Trump +14 ,"84,753"
texas,Guadalupe, Trump +24 ,"77,382"
texas,Johnson, Trump +53 ,"71,928"
texas,Randall, Trump +66 ,"69,973"
texas,Grayson, Trump +50 ,"58,760"
texas,Rockwall, Trump +36 ,"57,792"
texas,Kaufman, Trump +34 ,"56,435"
texas,Taylor, Trump +45 ,"54,924"
texas,Tom Green, Trump +40 ,"50,644"
texas,Ector, Trump +48 ,"44,417"
texas,Hunt, Trump +53 ,"38,517"
texas,Bastrop, Trump +14 ,"36,709"
texas,Henderson, Trump +60 ,"36,197"
texas,Potter, Trump +39 ,"33,242"
texas,Hood, Trump +64 ,"32,582"
texas,Wise, Trump +68 ,"32,297"
texas,Maverick, Biden +9 ,"30,676"
texas,Liberty, Trump +60 ,"29,314"
texas,Hardin, Trump +74 ,"27,555"
texas,Kendall, Trump +53 ,"26,419"
texas,San Patricio, Trump +29 ,"25,850"
texas,Van Zandt, Trump +73 ,"25,753"
texas,Wilson, Trump +48 ,"25,006"
texas,Burnet, Trump +53 ,"24,646"
texas,Polk, Trump +55 ,"24,072"
texas,Walker, Trump +32 ,"23,641"
texas,Coryell, Trump +34 ,"23,425"
texas,Wood, Trump +68 ,"22,665"
texas,Waller, Trump +27 ,"22,617"
texas,Medina, Trump +39 ,"22,568"
texas,Chambers, Trump +62 ,"21,641"
texas,Lamar, Trump +58 ,"21,338"
texas,Cooke, Trump +65 ,"18,997"
texas,Upshur, Trump +68 ,"18,850"
texas,Atascosa, Trump +34 ,"18,085"
texas,Starr, Biden +5 ,"17,478"
texas,Hopkins, Trump +61 ,"15,932"
texas,Fannin, Trump +64 ,"14,969"
texas,Hill, Trump +61 ,"14,843"
texas,Caldwell, Trump +10 ,"14,775"
texas,Tyler, Trump +67 ,"13,412"
texas,Llano, Trump +51 ,"13,278"
texas,Bandera, Trump +59 ,"12,703"
texas,San Jacinto, Trump +62 ,"12,628"
texas,Palo Pinto, Trump +64 ,"12,478"
texas,Grimes, Trump +53 ,"12,398"
texas,Aransas, Trump +52 ,"12,241"
texas,Milam, Trump +52 ,"10,523"
texas,Lampasas, Trump +57 ,"10,373"
texas,La Vaca, Trump +73 ,"10,195"
texas,Limestone, Trump +50 ,"9,092"
texas,Leon, Trump +74 ,"8,672"
texas,Burleson, Trump +58 ,"8,604"
texas,Eastland, Trump +75 ,"8,271"
texas,De Witt, Trump +62 ,"8,118"
texas,Lee, Trump +56 ,"8,075"
texas,Gonzales, Trump +49 ,"7,534"
texas,Blanco, Trump +47 ,"7,419"
texas,Callahan, Trump +77 ,"6,826"
texas,Jackson, Trump +66 ,"6,210"
texas,Rains, Trump +71 ,"6,044"
texas,Gaines, Trump +80 ,"5,960"
texas,Andrews, Trump +70 ,"5,856"
texas,Sabine, Trump +75 ,"5,462"
texas,Madison, Trump +58 ,"5,289"
texas,Karnes, Trump +52 ,"5,229"
texas,Live Oak, Trump +67 ,"5,053"
texas,Somervell, Trump +67 ,"4,940"
texas,Brewster, Trump +4 ,"4,805"
texas,Hamilton, Trump +68 ,"4,347"
texas,Ward, Trump +61 ,"4,034"
texas,Mason, Trump +57 ,"2,700"
texas,Kimble, Trump +74 ,"2,292"
texas,Martin, Trump +73 ,"2,160"
texas,Real, Trump +67 ,"1,982"
texas,Coke, Trump +75 ,"1,794"
texas,Concho, Trump +68 ,"1,268"
texas,Hudspeth, Trump +35 ,"1,157"
new-hampshire,Hanover, Biden +75 ,"7,117"
new-hampshire,Plymouth, Biden +32 ,"3,415"
new-hampshire,Carroll, Trump +0.2 ,538
new-hampshire,Roxbury, Biden +28 ,144
new-hampshire,Hillsborough, Trump +9 ,"3,326"
new-hampshire,Wentworth's Location, Trump +50 ,18
new-hampshire,Manchester, Biden +10 ,"52,047"
new-hampshire,Nashua, Biden +20 ,"45,281"
new-hampshire,Hooksett, Trump +4 ,"8,585"
new-hampshire,Nelson, Biden +25 ,451
new-hampshire,Concord, Biden +32 ,"23,556"
new-hampshire,Berlin, Biden +7 ,"4,065"
new-hampshire,Henniker, Biden +18 ,"2,711"
new-hampshire,Lempster, Trump +28 ,696
new-hampshire,Stark, Trump +28 ,295
new-hampshire,Shelburne, Biden +4 ,254
new-hampshire,Acworth, Biden +4 ,569
new-hampshire,Windsor, Trump +45 ,129
new-hampshire,Amherst, Biden +20 ,"8,137"
new-hampshire,Plaistow, Trump +10 ,"4,617"
new-hampshire,Fremont, Trump +17 ,"2,839"
new-hampshire,Westmoreland, Biden +18 ,"1,128"
new-hampshire,Bennington, Trump +3 ,837
new-hampshire,Sullivan, Biden +7 ,412
new-hampshire,Millsfield, Trump +52 ,21
new-hampshire,Bedford, Biden +3 ,"14,739"
new-hampshire,Claremont, Biden +1.8 ,"5,813"
new-hampshire,Seabrook, Trump +13 ,"4,639"
new-hampshire,Allenstown, Trump +8 ,"2,325"
new-hampshire,Haverhill, Trump +12 ,"2,144"
new-hampshire,Piermont, Biden +11 ,440
new-hampshire,Langdon, Biden +1.7 ,412
new-hampshire,Columbia, Trump +34 ,351
new-hampshire,Rindge, Trump +19 ,"3,658"
new-hampshire,Dublin, Biden +26 ,"1,109"
new-hampshire,Warren, Trump +18 ,478
new-hampshire,Merrimack, Biden +6 ,"16,697"
new-hampshire,Keene, Biden +40 ,"12,929"
new-hampshire,Hollis, Biden +14 ,"5,825"
new-hampshire,Newport, Trump +15 ,"3,138"
new-hampshire,Charlestown, Trump +2 ,"2,481"
new-hampshire,Pittsfield, Trump +20 ,"2,095"
new-hampshire,Dunbarton, Trump +12 ,"2,030"
new-hampshire,Hancock, Biden +36 ,"1,298"
new-hampshire,Lyndeborough, Biden +2 ,"1,138"
new-hampshire,Cornish, Biden +24 ,"1,109"
new-hampshire,Richmond, Trump +17 ,719
new-hampshire,Dover, Biden +32 ,"19,176"
new-hampshire,Derry, Trump +7 ,"17,894"
new-hampshire,Salem, Trump +13 ,"17,841"
new-hampshire,Rochester, Trump +1.4 ,"16,907"
new-hampshire,Londonderry, Trump +1.1 ,"15,873"
new-hampshire,Portsmouth, Biden +46 ,"14,673"
new-hampshire,Hudson, Trump +8 ,"14,641"
new-hampshire,Hampton, Biden +8 ,"11,362"
new-hampshire,Exeter, Biden +34 ,"10,336"
new-hampshire,Goffstown, Trump +0.7 ,"10,196"
new-hampshire,Windham, Trump +6 ,"9,900"
new-hampshire,Milford, Biden +6 ,"8,961"
new-hampshire,Laconia, Trump +6 ,"8,888"
new-hampshire,Pelham, Trump +20 ,"8,854"
new-hampshire,Lebanon, Biden +50 ,"7,949"
new-hampshire,Durham, Biden +55 ,"7,810"
new-hampshire,Somersworth, Biden +14 ,"6,071"
new-hampshire,Barrington, Biden +7 ,"6,004"
new-hampshire,Newmarket, Biden +34 ,"6,004"
new-hampshire,Raymond, Trump +19 ,"6,000"
new-hampshire,Hampstead, Trump +14 ,"5,897"
new-hampshire,Conway, Biden +17 ,"5,849"
new-hampshire,Weare, Trump +18 ,"5,538"
new-hampshire,Bow, Biden +20 ,"5,512"
new-hampshire,Stratham, Biden +22 ,"5,485"
new-hampshire,Litchfield, Trump +6 ,"5,410"
new-hampshire,Gilford, Trump +5 ,"5,313"
new-hampshire,Atkinson, Trump +11 ,"5,104"
new-hampshire,Wolfeboro, Trump +0.3 ,"4,777"
new-hampshire,Rye, Biden +26 ,"4,465"
new-hampshire,Epping, Trump +6 ,"4,437"
new-hampshire,Meredith, Trump +1.6 ,"4,407"
new-hampshire,Peterborough, Biden +42 ,"4,400"
new-hampshire,Pembroke, Biden +3 ,"4,325"
new-hampshire,Franklin, Trump +11 ,"4,178"
new-hampshire,Hopkinton, Biden +31 ,"4,163"
new-hampshire,Kingston, Trump +14 ,"4,102"
new-hampshire,Belmont, Trump +19 ,"4,052"
new-hampshire,Sandown, Trump +16 ,"3,975"
new-hampshire,New Boston, Trump +5 ,"3,934"
new-hampshire,Auburn, Trump +16 ,"3,930"
new-hampshire,Alton, Trump +25 ,"3,904"
new-hampshire,Moultonborough, Trump +11 ,"3,664"
new-hampshire,Loudon, Trump +18 ,"3,629"
new-hampshire,Brookline, Biden +7 ,"3,628"
new-hampshire,Nottingham, Biden +4 ,"3,496"
new-hampshire,North Hampton, Biden +15 ,"3,484"
new-hampshire,Chester, Trump +14 ,"3,469"
new-hampshire,Farmington, Trump +18 ,"3,433"
new-hampshire,Wakefield, Trump +23 ,"3,226"
new-hampshire,Deerfield, Trump +13 ,"3,221"
new-hampshire,New London, Biden +32 ,"3,194"
new-hampshire,New Ipswich, Trump +36 ,"3,123"
new-hampshire,Littleton, Biden +1.6 ,"3,115"
new-hampshire,Jaffrey, Biden +4 ,"3,018"
new-hampshire,Newton, Trump +13 ,"2,994"
new-hampshire,Lee, Biden +32 ,"2,946"
new-hampshire,Barnstead, Trump +19 ,"2,922"
new-hampshire,Greenland, Biden +19 ,"2,919"
new-hampshire,Brentwood, Biden +5 ,"2,914"
new-hampshire,Epsom, Trump +18 ,"2,882"
new-hampshire,Northwood, Trump +5 ,"2,881"
new-hampshire,Candia, Trump +23 ,"2,816"
new-hampshire,Danville, Trump +21 ,"2,816"
new-hampshire,Strafford, Trump +3 ,"2,802"
new-hampshire,Enfield, Biden +31 ,"2,765"
new-hampshire,Northfield, Trump +12 ,"2,619"
new-hampshire,Milton, Trump +18 ,"2,539"
new-hampshire,Ossipee, Trump +21 ,"2,519"
new-hampshire,Gilmanton, Trump +16 ,"2,500"
new-hampshire,Wilton, Biden +10 ,"2,473"
new-hampshire,Grantham, Biden +38 ,"2,447"
new-hampshire,Sunapee, Biden +9 ,"2,431"
new-hampshire,Chesterfield, Biden +18 ,"2,392"
new-hampshire,Walpole, Biden +27 ,"2,317"
new-hampshire,Bartlett, Biden +28 ,"2,170"
new-hampshire,Campton, Biden +7 ,"2,129"
new-hampshire,Canaan, Biden +13 ,"2,086"
new-hampshire,Sanbornton, Trump +13 ,"2,045"
new-hampshire,Boscawen, Trump +7 ,"2,040"
